job_id,candidate_id,job_title,job_domain,required_years,candidate_domain,candidate_years,candidate_degree,education_score,relevant_experience_score,stack_experience_score,companies_score
JOBTR0001,TRAIN00251,Lead Data Analyst,Data Analysis,13,Product/Design,14.1,Bachelor,57,47,15,55
JOBTR0001,TRAIN00211,Lead Data Analyst,Data Analysis,13,QA/Testing,10.0,Bachelor,48,24,20,79
JOBTR0001,TRAIN00607,Lead Data Analyst,Data Analysis,13,QA/Testing,17.2,Master,94,41,0,34
JOBTR0001,TRAIN00468,Lead Data Analyst,Data Analysis,13,Data/AI/ML,2.0,Master,82,14,3,38
JOBTR0001,TRAIN00040,Lead Data Analyst,Data Analysis,13,DevOps/Infrastructure,7.4,High School,26,13,0,38
JOBTR0001,TRAIN00024,Lead Data Analyst,Data Analysis,13,Software Development,3.7,Master,79,12,2,32
JOBTR0001,TRAIN00458,Lead Data Analyst,Data Analysis,13,DevOps/Infrastructure,2.3,Master,88,8,0,37
JOBTR0001,TRAIN00781,Lead Data Analyst,Data Analysis,13,Software Development,13.0,Master,85,41,14,40
JOBTR0001,TRAIN00237,Lead Data Analyst,Data Analysis,13,DevOps/Infrastructure,20.3,Bachelor,48,48,15,48
JOBTR0001,TRAIN00022,Lead Data Analyst,Data Analysis,13,QA/Testing,3.5,Bachelor,63,6,0,38
JOBTR0001,TRAIN00708,Lead Data Analyst,Data Analysis,13,Data/AI/ML,8.0,High School,20,41,20,34
JOBTR0001,TRAIN00322,Lead Data Analyst,Data Analysis,13,Software Development,2.0,High School,19,6,3,34
JOBTR0001,TRAIN00010,Lead Data Analyst,Data Analysis,13,Software Development,21.8,Bachelor,60,61,38,39
JOBTR0001,TRAIN00383,Lead Data Analyst,Data Analysis,13,DevOps/Infrastructure,5.4,Bachelor,50,15,1,40
JOBTR0002,TRAIN00262,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,5.9,Bachelor,60,44,3,70
JOBTR0002,TRAIN00043,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.8,Bachelor,51,31,52,33
JOBTR0002,TRAIN00446,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.9,Bachelor,59,17,0,67
JOBTR0002,TRAIN00051,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,12.4,Bachelor,59,81,42,57
JOBTR0002,TRAIN00502,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,12.9,Master,96,74,2,39
JOBTR0002,TRAIN00166,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.8,Bachelor,59,29,33,23
JOBTR0002,TRAIN00795,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,6.4,Bachelor,49,45,21,31
JOBTR0002,TRAIN00349,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.0,Bachelor,44,48,77,35
JOBTR0002,TRAIN00254,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,0.6,PhD,95,1,23,16
JOBTR0002,TRAIN00068,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.7,Master,74,11,0,37
JOBTR0002,TRAIN00656,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,16.6,Master,81,87,40,51
JOBTR0002,TRAIN00394,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.0,High School,22,15,30,35
JOBTR0002,TRAIN00214,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.9,Bachelor,45,54,37,58
JOBTR0002,TRAIN00739,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.8,Bachelor,57,52,34,35
JOBTR0002,TRAIN00129,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.6,High School,23,23,0,66
JOBTR0002,TRAIN00383,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,5.4,Bachelor,47,36,26,40
JOBTR0002,TRAIN00392,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.7,High School,17,21,41,36
JOBTR0002,TRAIN00093,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,27.2,Bachelor,48,97,66,57
JOBTR0002,TRAIN00693,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.8,Bachelor,60,24,0,62
JOBTR0002,TRAIN00060,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.2,Bachelor,45,9,3,66
JOBTR0002,TRAIN00413,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.3,High School,19,49,39,33
JOBTR0002,TRAIN00623,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,16.9,Bachelor,60,86,39,39
JOBTR0002,TRAIN00645,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.7,Master,77,20,60,37
JOBTR0002,TRAIN00199,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.1,High School,22,51,0,33
JOBTR0002,TRAIN00766,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.9,Master,95,18,75,32
JOBTR0002,TRAIN00749,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,5.7,High School,22,40,0,38
JOBTR0002,TRAIN00351,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.7,Master,73,16,2,66
JOBTR0002,TRAIN00515,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.8,Bachelor,46,20,28,34
JOBTR0002,TRAIN00647,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.8,PhD,96,33,76,32
JOBTR0002,TRAIN00175,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.4,Bachelor,63,10,1,33
JOBTR0002,TRAIN00334,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.5,Bachelor,62,54,31,31
JOBTR0002,TRAIN00176,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,15.8,PhD,82,88,74,57
JOBTR0002,TRAIN00310,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,12.0,Bachelor,50,73,2,36
JOBTR0002,TRAIN00594,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,29.9,Master,87,97,73,34
JOBTR0002,TRAIN00431,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,18.8,Bachelor,60,85,31,41
JOBTR0002,TRAIN00770,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.6,Master,76,13,0,32
JOBTR0002,TRAIN00289,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,6.4,Bachelor,56,43,35,63
JOBTR0002,TRAIN00425,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,11.6,Bachelor,59,76,0,56
JOBTR0002,TRAIN00710,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.2,High School,28,9,2,31
JOBTR0002,TRAIN00460,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.7,Bachelor,65,37,32,27
JOBTR0002,TRAIN00540,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.4,Bachelor,62,36,73,36
JOBTR0002,TRAIN00160,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.5,High School,19,14,2,70
JOBTR0002,TRAIN00089,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,9.6,Master,79,59,28,88
JOBTR0002,TRAIN00715,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.2,Master,89,25,34,39
JOBTR0002,TRAIN00393,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,8.3,Bachelor,43,58,39,33
JOBTR0002,TRAIN00593,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.5,Bachelor,47,50,36,43
JOBTR0002,TRAIN00225,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,8.4,Master,72,56,37,53
JOBTR0002,TRAIN00009,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.3,Bachelor,62,21,37,63
JOBTR0002,TRAIN00140,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.4,Bachelor,56,16,35,66
JOBTR0002,TRAIN00433,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.8,High School,28,33,35,61
JOBTR0002,TRAIN00626,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.0,Bachelor,53,29,4,89
JOBTR0002,TRAIN00675,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,24.1,High School,24,96,42,33
JOBTR0002,TRAIN00027,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,13.2,Bachelor,47,88,38,40
JOBTR0002,TRAIN00665,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,6.4,Bachelor,47,46,0,63
JOBTR0002,TRAIN00184,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,28.1,Bachelor,52,89,26,39
JOBTR0002,TRAIN00218,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,6.1,Master,91,40,34,33
JOBTR0002,TRAIN00627,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,17.4,Bachelor,56,91,41,42
JOBTR0002,TRAIN00695,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.7,Bachelor,48,15,0,98
JOBTR0002,TRAIN00226,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,11.8,PhD,90,71,33,39
JOBTR0002,TRAIN00537,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.5,PhD,98,51,33,98
JOBTR0002,TRAIN00406,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,16.0,Master,83,88,29,32
JOBTR0002,TRAIN00551,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,0.9,Master,82,6,1,19
JOBTR0002,TRAIN00729,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,24.7,Master,86,91,44,41
JOBTR0002,TRAIN00750,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,5.0,Master,86,36,21,40
JOBTR0002,TRAIN00714,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.8,Master,71,36,1,49
JOBTR0002,TRAIN00370,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,8.9,Bachelor,49,57,1,42
JOBTR0002,TRAIN00635,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,6.3,PhD,83,39,0,54
JOBTR0002,TRAIN00074,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,8.5,Master,86,55,77,33
JOBTR0002,TRAIN00303,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.3,Bachelor,61,12,25,35
JOBTR0002,TRAIN00105,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.4,Bachelor,44,11,0,61
JOBTR0002,TRAIN00577,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,13.9,Master,86,87,41,59
JOBTR0002,TRAIN00522,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.9,Master,74,16,27,28
JOBTR0002,TRAIN00746,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,5.8,Bachelor,62,44,66,36
JOBTR0002,TRAIN00094,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.9,Bachelor,45,9,34,34
JOBTR0002,TRAIN00274,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.6,Bachelor,49,52,39,32
JOBTR0002,TRAIN00784,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.9,Bachelor,47,44,2,63
JOBTR0002,TRAIN00372,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,12.1,Master,93,72,40,52
JOBTR0002,TRAIN00596,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,15.0,PhD,93,85,36,38
JOBTR0002,TRAIN00783,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,10.4,Bachelor,63,66,29,38
JOBTR0002,TRAIN00344,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.2,High School,23,49,1,47
JOBTR0002,TRAIN00040,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.4,High School,18,49,4,38
JOBTR0002,TRAIN00056,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,0.1,Bachelor,60,6,5,14
JOBTR0002,TRAIN00685,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.7,Master,72,31,35,37
JOBTR0002,TRAIN00085,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,8.2,Bachelor,57,52,38,57
JOBTR0002,TRAIN00745,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,9.1,Master,84,54,30,67
JOBTR0002,TRAIN00036,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.4,Bachelor,60,29,1,34
JOBTR0002,TRAIN00282,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,5.6,Master,90,42,22,59
JOBTR0002,TRAIN00097,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.7,Master,86,31,1,69
JOBTR0002,TRAIN00776,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.8,Master,85,21,0,41
JOBTR0002,TRAIN00224,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.4,Bachelor,58,9,18,64
JOBTR0002,TRAIN00305,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,9.5,High School,23,61,0,33
JOBTR0002,TRAIN00456,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.0,Bachelor,54,13,9,98
JOBTR0002,TRAIN00432,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.4,High School,20,31,0,70
JOBTR0002,TRAIN00173,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.3,Bachelor,50,21,0,66
JOBTR0002,TRAIN00497,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,18.8,PhD,94,89,33,44
JOBTR0002,TRAIN00204,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,27.0,Master,89,92,38,38
JOBTR0002,TRAIN00458,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.3,Master,84,16,27,37
JOBTR0002,TRAIN00444,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,6.9,Master,75,45,3,29
JOBTR0002,TRAIN00613,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,3.3,Bachelor,52,29,0,38
JOBTR0002,TRAIN00513,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,0.1,Bachelor,58,2,0,18
JOBTR0002,TRAIN00150,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,21.1,Bachelor,52,92,39,43
JOBTR0002,TRAIN00680,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.5,Bachelor,51,12,34,31
JOBTR0002,TRAIN00741,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,17.3,Bachelor,50,88,42,44
JOBTR0002,TRAIN00538,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,0.9,Bachelor,57,11,13,16
JOBTR0002,TRAIN00794,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.4,Master,72,27,0,37
JOBTR0002,TRAIN00566,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,9.3,Master,80,59,8,47
JOBTR0002,TRAIN00080,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.7,Master,89,20,27,38
JOBTR0002,TRAIN00374,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.8,High School,22,47,31,34
JOBTR0002,TRAIN00402,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,7.9,Bachelor,60,55,0,64
JOBTR0002,TRAIN00195,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,9.7,Master,91,65,0,47
JOBTR0002,TRAIN00740,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.3,Bachelor,49,34,0,38
JOBTR0002,TRAIN00073,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,6.5,High School,20,43,0,46
JOBTR0002,TRAIN00316,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,0.6,Master,85,2,0,21
JOBTR0002,TRAIN00154,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.7,Master,70,16,16,32
JOBTR0002,TRAIN00221,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.3,Bachelor,47,18,2,37
JOBTR0002,TRAIN00005,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.1,High School,25,7,0,35
JOBTR0002,TRAIN00499,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,4.0,Bachelor,58,30,61,50
JOBTR0002,TRAIN00237,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,20.3,Bachelor,52,90,65,48
JOBTR0002,TRAIN00076,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,0.2,Bachelor,60,4,2,13
JOBTR0002,TRAIN00259,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.2,PhD,90,10,1,31
JOBTR0002,TRAIN00616,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,1.4,Master,77,9,0,32
JOBTR0002,TRAIN00526,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,0.8,Bachelor,62,14,0,21
JOBTR0002,TRAIN00620,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,24.8,Master,87,91,38,36
JOBTR0002,TRAIN00354,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,9.7,Bachelor,61,12,25,67
JOBTR0002,TRAIN00475,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,28.8,Master,75,39,25,40
JOBTR0002,TRAIN00376,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,5.1,Bachelor,55,15,1,32
JOBTR0002,TRAIN00563,Lead DevOps Engineer,DevOps/Infrastructure,14,DevOps/Infrastructure,2.6,Master,72,20,0,67
JOBTR0002,TRAIN00287,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,6.8,High School,25,22,3,56
JOBTR0002,TRAIN00761,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,6.9,Bachelor,61,10,3,60
JOBTR0002,TRAIN00759,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,11.1,Master,88,40,0,35
JOBTR0002,TRAIN00288,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,3.0,Bachelor,50,7,0,48
JOBTR0002,TRAIN00269,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,9.4,Bachelor,52,24,0,35
JOBTR0002,TRAIN00614,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,7.1,High School,21,17,36,35
JOBTR0002,TRAIN00779,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,7.2,Bachelor,60,11,0,34
JOBTR0002,TRAIN00517,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,1.9,Bachelor,66,0,0,38
JOBTR0002,TRAIN00202,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,22.8,High School,24,48,58,91
JOBTR0002,TRAIN00309,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,7.0,High School,28,32,0,49
JOBTR0002,TRAIN00786,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,6.3,Bachelor,55,15,23,36
JOBTR0002,TRAIN00736,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,3.0,PhD,95,4,0,37
JOBTR0002,TRAIN00347,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,3.8,Bachelor,65,6,5,35
JOBTR0002,TRAIN00331,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,12.8,Bachelor,57,54,40,41
JOBTR0002,TRAIN00179,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,2.5,High School,18,7,0,36
JOBTR0002,TRAIN00509,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,2.9,Bachelor,50,8,23,34
JOBTR0002,TRAIN00597,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,2.1,Master,88,9,6,35
JOBTR0002,TRAIN00153,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,2.8,Master,85,9,0,34
JOBTR0002,TRAIN00210,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,13.6,Master,84,55,1,41
JOBTR0002,TRAIN00422,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,4.7,High School,22,16,2,35
JOBTR0002,TRAIN00481,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,10.6,Bachelor,59,30,28,47
JOBTR0002,TRAIN00136,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,5.5,Bachelor,48,13,62,38
JOBTR0002,TRAIN00299,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,3.2,PhD,97,6,55,36
JOBTR0002,TRAIN00284,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,1.5,High School,25,4,29,34
JOBTR0002,TRAIN00518,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,19.7,Master,85,72,0,51
JOBTR0002,TRAIN00781,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,13.0,Master,86,54,38,40
JOBTR0002,TRAIN00476,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,5.7,Bachelor,53,13,33,53
JOBTR0002,TRAIN00108,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,4.7,Master,86,9,0,65
JOBTR0002,TRAIN00317,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,10.7,Bachelor,54,49,37,34
JOBTR0002,TRAIN00069,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,3.1,Bachelor,55,9,0,36
JOBTR0002,TRAIN00246,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,0.1,Master,91,6,1,19
JOBTR0002,TRAIN00290,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,28.3,High School,14,70,41,56
JOBTR0002,TRAIN00020,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,17.9,Bachelor,57,68,39,44
JOBTR0002,TRAIN00655,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,6.6,Master,74,16,0,33
JOBTR0002,TRAIN00578,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,6.3,PhD,94,16,28,46
JOBTR0002,TRAIN00682,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,6.4,Master,75,16,38,33
JOBTR0002,TRAIN00453,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,1.1,High School,26,2,30,35
JOBTR0002,TRAIN00151,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,8.9,Bachelor,54,20,40,65
JOBTR0002,TRAIN00215,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,26.2,PhD,95,33,24,36
JOBTR0002,TRAIN00358,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,6.8,Bachelor,43,19,4,41
JOBTR0002,TRAIN00022,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,3.5,Bachelor,61,8,3,38
JOBTR0002,TRAIN00196,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,1.3,Bachelor,61,7,32,65
JOBTR0002,TRAIN00057,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,15.3,Bachelor,64,60,26,35
JOBTR0002,TRAIN00163,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,9.5,Bachelor,61,12,7,54
JOBTR0002,TRAIN00122,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,3.9,Bachelor,58,7,34,67
JOBTR0002,TRAIN00301,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,10.7,Master,75,46,41,43
JOBTR0002,TRAIN00669,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,2.0,Bachelor,49,1,0,63
JOBTR0002,TRAIN00013,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,17.6,High School,20,49,40,36
JOBTR0002,TRAIN00360,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,24.5,Bachelor,49,47,21,49
JOBTR0002,TRAIN00362,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,15.7,High School,23,37,45,35
JOBTR0002,TRAIN00428,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,9.3,Bachelor,43,12,23,38
JOBTR0002,TRAIN00558,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,2.8,High School,26,6,3,31
JOBTR0002,TRAIN00702,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,5.2,High School,20,12,20,66
JOBTR0002,TRAIN00220,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,12.2,Bachelor,62,38,74,32
JOBTR0002,TRAIN00580,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,12.5,Bachelor,42,48,0,52
JOBTR0002,TRAIN00541,Lead DevOps Engineer,DevOps/Infrastructure,14,QA/Testing,20.9,High School,18,53,42,33
JOBTR0002,TRAIN00730,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,4.2,PhD,96,19,1,30
JOBTR0002,TRAIN00207,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,10.0,High School,24,40,1,72
JOBTR0002,TRAIN00386,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,17.7,Bachelor,62,43,38,35
JOBTR0002,TRAIN00304,Lead DevOps Engineer,DevOps/Infrastructure,14,Data/AI/ML,3.6,Bachelor,60,8,28,34
JOBTR0002,TRAIN00342,Lead DevOps Engineer,DevOps/Infrastructure,14,Data Analysis,8.4,Bachelor,53,22,1,32
JOBTR0002,TRAIN00007,Lead DevOps Engineer,DevOps/Infrastructure,14,Product/Design,10.3,Master,87,18,28,60
JOBTR0002,TRAIN00473,Lead DevOps Engineer,DevOps/Infrastructure,14,Software Development,2.2,Bachelor,56,4,1,31
